organelle	from_haplotype	to_haplotype	mutation_steps	alternative_link
cpDNA	H030	H002	1	FALSE
cpDNA	H033	H002	1	FALSE
cpDNA	H006	H003	1	FALSE
cpDNA	H090	H006	1	FALSE
cpDNA	H042	H008	1	FALSE
cpDNA	H043	H008	1	FALSE
cpDNA	H010	H009	1	FALSE
cpDNA	H136	H011	1	FALSE
cpDNA	H081	H012	1	FALSE
cpDNA	H018	H017	1	FALSE
cpDNA	H028	H026	1	FALSE
cpDNA	H028	H027	1	FALSE
cpDNA	H038	H037	1	FALSE
cpDNA	H043	H040	1	FALSE
cpDNA	H097	H041	1	FALSE
cpDNA	H046	H044	1	FALSE
cpDNA	H049	H047	1	FALSE
cpDNA	H051	H050	1	FALSE
cpDNA	H056	H055	1	FALSE
cpDNA	H059	H058	1	FALSE
cpDNA	H063	H062	1	FALSE
cpDNA	H069	H068	1	FALSE
cpDNA	H070	H068	1	FALSE
cpDNA	H073	H071	1	FALSE
cpDNA	H074	H071	1	FALSE
cpDNA	H080	H078	1	FALSE
cpDNA	H088	H085	1	FALSE
cpDNA	H094	H093	1	FALSE
cpDNA	H097	H096	1	FALSE
cpDNA	H101	H099	1	FALSE
cpDNA	H109	H108	1	FALSE
cpDNA	H111	H110	1	FALSE
cpDNA	H113	H110	1	FALSE
cpDNA	H114	H113	1	FALSE
cpDNA	H121	H117	1	FALSE
cpDNA	H120	H118	1	FALSE
cpDNA	H126	H124	1	FALSE
cpDNA	H127	H125	1	FALSE
cpDNA	H136	H134	1	FALSE
cpDNA	H144	H143	1	FALSE
cpDNA	H148	H147	1	FALSE
cpDNA	H135	H011	2	FALSE
cpDNA	H040	H039	2	FALSE
cpDNA	H048	H047	2	FALSE
cpDNA	H060	H058	2	FALSE
cpDNA	H065	H062	2	FALSE
cpDNA	H075	H065	2	FALSE
cpDNA	H072	H071	2	FALSE
cpDNA	H085	H084	2	FALSE
cpDNA	H086	H084	2	FALSE
cpDNA	H088	H087	2	FALSE
cpDNA	H096	H095	2	FALSE
cpDNA	H105	H099	2	FALSE
cpDNA	H105	H102	2	FALSE
cpDNA	H107	H106	2	FALSE
cpDNA	H109	H106	2	FALSE
cpDNA	H112	H111	2	FALSE
cpDNA	H119	H118	2	FALSE
cpDNA	H128	H123	2	FALSE
cpDNA	H137	H134	2	FALSE
cpDNA	H014	H013	3	FALSE
cpDNA	H026	H023	3	FALSE
cpDNA	H035	H032	3	FALSE
cpDNA	H037	H036	3	FALSE
cpDNA	H151	H046	3	FALSE
cpDNA	H054	H053	3	FALSE
cpDNA	H061	H058	3	FALSE
cpDNA	H069	H066	3	FALSE
cpDNA	H087	H083	3	FALSE
cpDNA	H091	H090	3	FALSE
cpDNA	H100	H099	3	FALSE
cpDNA	H104	H103	3	FALSE
cpDNA	H139	H133	3	FALSE
cpDNA	H150	H145	3	FALSE
cpDNA	H006	H004	4	FALSE
cpDNA	H024	H023	4	FALSE
cpDNA	H031	H029	4	FALSE
cpDNA	H034	H033	4	FALSE
cpDNA	H045	H043	4	FALSE
cpDNA	H150	H046	4	FALSE
cpDNA	H052	H050	4	FALSE
cpDNA	H080	H077	4	FALSE
cpDNA	H097	H093	4	FALSE
cpDNA	H121	H120	4	FALSE
cpDNA	H127	H124	4	FALSE
cpDNA	H143	H138	4	FALSE
cpDNA	H151	H147	4	FALSE
cpDNA	H149	H006	5	FALSE
cpDNA	H082	H012	5	FALSE
cpDNA	H021	H020	5	FALSE
cpDNA	H045	H041	5	FALSE
cpDNA	H068	H067	5	FALSE
cpDNA	H123	H083	5	FALSE
cpDNA	H146	H090	5	FALSE
cpDNA	H129	H123	5	FALSE
cpDNA	H144	H005	6	FALSE
cpDNA	H089	H006	6	FALSE
cpDNA	H076	H010	6	FALSE
cpDNA	H131	H082	6	FALSE
cpDNA	H115	H093	6	FALSE
cpDNA	H093	H092	7	FALSE
cpDNA	H131	H130	7	FALSE
cpDNA	H138	H134	7	FALSE
cpDNA	H018	H014	8	FALSE
cpDNA	H142	H141	8	FALSE
cpDNA	H132	H082	9	FALSE
cpDNA	H111	H001	10	FALSE
cpDNA	H065	H007	11	FALSE
cpDNA	H022	H020	11	FALSE
cpDNA	H064	H063	11	FALSE
cpDNA	H046	H006	12	FALSE
cpDNA	H079	H077	13	FALSE
cpDNA	H122	H084	14	FALSE
cpDNA	H068	H055	15	FALSE
cpDNA	H125	H083	15	FALSE
cpDNA	H138	H121	15	FALSE
cpDNA	H142	H138	15	FALSE
cpDNA	H139	H138	16	FALSE
cpDNA	H015	H014	17	FALSE
cpDNA	H016	H014	18	FALSE
cpDNA	H054	H050	19	FALSE
cpDNA	H105	H098	19	FALSE
cpDNA	H034	H032	21	FALSE
cpDNA	H138	H110	21	FALSE
cpDNA	H021	H019	22	FALSE
cpDNA	H104	H098	22	FALSE
cpDNA	H059	H049	23	FALSE
cpDNA	H025	H016	24	FALSE
cpDNA	H053	H019	26	FALSE
cpDNA	H026	H025	26	FALSE
cpDNA	H077	H076	26	FALSE
cpDNA	H140	H138	27	FALSE
cpDNA	H045	H006	29	FALSE
cpDNA	H032	H031	34	FALSE
cpDNA	H066	H048	35	FALSE
cpDNA	H108	H048	35	FALSE
cpDNA	H132	H036	46	FALSE
cpDNA	H076	H048	50	FALSE
cpDNA	H122	H116	59	FALSE
cpDNA	H098	H072	64	FALSE
cpDNA	H116	H045	71	FALSE
cpDNA	H132	H116	71	FALSE
cpDNA	H116	H048	76	FALSE
cpDNA	H138	H116	80	FALSE
cpDNA	H116	H031	82	FALSE
cpDNA	H075	H057	147	FALSE
cpDNA	H072	H019	258	FALSE
cpDNA	H057	H019	309	FALSE
cpDNA	H116	H016	373	FALSE
cpDNA	H116	H057	432	FALSE
cpDNA	H090	H003	2	TRUE
cpDNA	H040	H008	2	TRUE
cpDNA	H134	H011	2	TRUE
cpDNA	H027	H026	2	TRUE
cpDNA	H033	H030	2	TRUE
cpDNA	H096	H041	2	TRUE
cpDNA	H043	H042	2	TRUE
cpDNA	H070	H069	2	TRUE
cpDNA	H074	H073	2	TRUE
cpDNA	H086	H085	2	TRUE
cpDNA	H114	H110	2	TRUE
cpDNA	H113	H111	2	TRUE
cpDNA	H137	H135	2	TRUE
cpDNA	H043	H039	3	TRUE
cpDNA	H042	H040	3	TRUE
cpDNA	H049	H048	3	TRUE
cpDNA	H060	H059	3	TRUE
cpDNA	H061	H060	3	TRUE
cpDNA	H065	H063	3	TRUE
cpDNA	H070	H066	3	TRUE
cpDNA	H073	H072	3	TRUE
cpDNA	H074	H072	3	TRUE
cpDNA	H088	H084	3	TRUE
cpDNA	H087	H085	3	TRUE
cpDNA	H087	H086	3	TRUE
cpDNA	H088	H086	3	TRUE
cpDNA	H097	H095	3	TRUE
cpDNA	H102	H101	3	TRUE
cpDNA	H105	H101	3	TRUE
cpDNA	H108	H106	3	TRUE
cpDNA	H112	H110	3	TRUE
cpDNA	H114	H111	3	TRUE
cpDNA	H114	H112	3	TRUE
cpDNA	H120	H119	3	TRUE
cpDNA	H136	H135	3	TRUE
cpDNA	H137	H136	3	TRUE
cpDNA	H091	H006	4	TRUE
cpDNA	H039	H008	4	TRUE
cpDNA	H137	H011	4	TRUE
cpDNA	H028	H023	4	TRUE
cpDNA	H038	H036	4	TRUE
cpDNA	H095	H041	4	TRUE
cpDNA	H151	H044	4	TRUE
cpDNA	H061	H059	4	TRUE
cpDNA	H075	H062	4	TRUE
cpDNA	H068	H066	4	TRUE
cpDNA	H102	H099	4	TRUE
cpDNA	H101	H100	4	TRUE
cpDNA	H109	H107	4	TRUE
cpDNA	H113	H112	4	TRUE
cpDNA	H135	H134	4	TRUE
cpDNA	H034	H002	5	TRUE
cpDNA	H004	H003	5	TRUE
cpDNA	H091	H003	5	TRUE
cpDNA	H090	H004	5	TRUE
cpDNA	H045	H008	5	TRUE
cpDNA	H027	H023	5	TRUE
cpDNA	H042	H039	5	TRUE
cpDNA	H045	H039	5	TRUE
cpDNA	H045	H040	5	TRUE
cpDNA	H093	H041	5	TRUE
cpDNA	H150	H044	5	TRUE
cpDNA	H145	H046	5	TRUE
cpDNA	H052	H051	5	TRUE
cpDNA	H075	H063	5	TRUE
cpDNA	H078	H077	5	TRUE
cpDNA	H088	H083	5	TRUE
cpDNA	H128	H083	5	TRUE
cpDNA	H087	H084	5	TRUE
cpDNA	H096	H093	5	TRUE
cpDNA	H097	H094	5	TRUE
cpDNA	H102	H100	5	TRUE
cpDNA	H105	H100	5	TRUE
cpDNA	H108	H107	5	TRUE
cpDNA	H120	H117	5	TRUE
cpDNA	H121	H118	5	TRUE
cpDNA	H125	H124	5	TRUE
cpDNA	H127	H126	5	TRUE
cpDNA	H144	H138	5	TRUE
cpDNA	H151	H148	5	TRUE
cpDNA	H151	H150	5	TRUE
cpDNA	H149	H003	6	TRUE
cpDNA	H146	H006	6	TRUE
cpDNA	H034	H030	6	TRUE
cpDNA	H094	H041	6	TRUE
cpDNA	H045	H042	6	TRUE
cpDNA	H145	H044	6	TRUE
cpDNA	H093	H045	6	TRUE
cpDNA	H097	H045	6	TRUE
cpDNA	H069	H067	6	TRUE
cpDNA	H070	H067	6	TRUE
cpDNA	H082	H081	6	TRUE
cpDNA	H085	H083	6	TRUE
cpDNA	H086	H083	6	TRUE
cpDNA	H129	H084	6	TRUE
cpDNA	H123	H087	6	TRUE
cpDNA	H128	H087	6	TRUE
cpDNA	H123	H088	6	TRUE
cpDNA	H149	H090	6	TRUE
cpDNA	H096	H094	6	TRUE
cpDNA	H115	H097	6	TRUE
cpDNA	H118	H117	6	TRUE
cpDNA	H126	H125	6	TRUE
cpDNA	H151	H145	6	TRUE
cpDNA	H089	H003	7	TRUE
cpDNA	H146	H003	7	TRUE
cpDNA	H143	H005	7	TRUE
cpDNA	H076	H009	7	TRUE
cpDNA	H026	H024	7	TRUE
cpDNA	H027	H024	7	TRUE
cpDNA	H115	H041	7	TRUE
cpDNA	H094	H045	7	TRUE
cpDNA	H096	H045	7	TRUE
cpDNA	H147	H046	7	TRUE
cpDNA	H067	H066	7	TRUE
cpDNA	H123	H085	7	TRUE
cpDNA	H123	H086	7	TRUE
cpDNA	H090	H089	7	TRUE
cpDNA	H097	H092	7	TRUE
cpDNA	H095	H093	7	TRUE
cpDNA	H115	H094	7	TRUE
cpDNA	H115	H096	7	TRUE
cpDNA	H121	H119	7	TRUE
cpDNA	H129	H128	7	TRUE
cpDNA	H089	H004	8	TRUE
cpDNA	H091	H004	8	TRUE
cpDNA	H028	H024	8	TRUE
cpDNA	H092	H041	8	TRUE
cpDNA	H093	H043	8	TRUE
cpDNA	H097	H043	8	TRUE
cpDNA	H147	H044	8	TRUE
cpDNA	H115	H045	8	TRUE
cpDNA	H148	H046	8	TRUE
cpDNA	H084	H083	8	TRUE
cpDNA	H129	H085	8	TRUE
cpDNA	H129	H086	8	TRUE
cpDNA	H128	H088	8	TRUE
cpDNA	H146	H091	8	TRUE
cpDNA	H094	H092	8	TRUE
cpDNA	H096	H092	8	TRUE
cpDNA	H095	H094	8	TRUE
cpDNA	H119	H117	8	TRUE
cpDNA	H138	H136	8	TRUE
cpDNA	H149	H004	9	TRUE
cpDNA	H093	H008	9	TRUE
cpDNA	H097	H008	9	TRUE
cpDNA	H138	H011	9	TRUE
cpDNA	H018	H013	9	TRUE
cpDNA	H017	H014	9	TRUE
cpDNA	H093	H040	9	TRUE
cpDNA	H097	H040	9	TRUE
cpDNA	H043	H041	9	TRUE
cpDNA	H094	H043	9	TRUE
cpDNA	H096	H043	9	TRUE
cpDNA	H148	H044	9	TRUE
cpDNA	H092	H045	9	TRUE
cpDNA	H095	H045	9	TRUE
cpDNA	H123	H084	9	TRUE
cpDNA	H128	H085	9	TRUE
cpDNA	H128	H086	9	TRUE
cpDNA	H129	H088	9	TRUE
cpDNA	H149	H091	9	TRUE
cpDNA	H115	H092	9	TRUE
cpDNA	H115	H095	9	TRUE
cpDNA	H132	H131	9	TRUE
cpDNA	H138	H137	9	TRUE
cpDNA	H150	H147	9	TRUE
cpDNA	H112	H001	10	TRUE
cpDNA	H113	H001	10	TRUE
cpDNA	H146	H004	10	TRUE
cpDNA	H041	H008	10	TRUE
cpDNA	H094	H008	10	TRUE
cpDNA	H096	H008	10	TRUE
cpDNA	H017	H013	10	TRUE
cpDNA	H041	H039	10	TRUE
cpDNA	H094	H039	10	TRUE
cpDNA	H041	H040	10	TRUE
cpDNA	H094	H040	10	TRUE
cpDNA	H096	H040	10	TRUE
cpDNA	H093	H042	10	TRUE
cpDNA	H097	H042	10	TRUE
cpDNA	H115	H043	10	TRUE
cpDNA	H129	H083	10	TRUE
cpDNA	H091	H089	10	TRUE
cpDNA	H095	H092	10	TRUE
cpDNA	H144	H134	10	TRUE
cpDNA	H147	H145	10	TRUE
cpDNA	H150	H148	10	TRUE
cpDNA	H110	H001	11	TRUE
cpDNA	H114	H001	11	TRUE
cpDNA	H138	H005	11	TRUE
cpDNA	H115	H008	11	TRUE
cpDNA	H131	H012	11	TRUE
cpDNA	H093	H039	11	TRUE
cpDNA	H097	H039	11	TRUE
cpDNA	H115	H040	11	TRUE
cpDNA	H042	H041	11	TRUE
cpDNA	H094	H042	11	TRUE
cpDNA	H096	H042	11	TRUE
cpDNA	H092	H043	11	TRUE
cpDNA	H095	H043	11	TRUE
cpDNA	H128	H084	11	TRUE
cpDNA	H129	H087	11	TRUE
cpDNA	H149	H089	11	TRUE
cpDNA	H143	H134	11	TRUE
cpDNA	H138	H135	11	TRUE
cpDNA	H144	H136	11	TRUE
cpDNA	H148	H145	11	TRUE
cpDNA	H149	H146	11	TRUE
cpDNA	H150	H006	12	TRUE
cpDNA	H092	H008	12	TRUE
cpDNA	H095	H008	12	TRUE
cpDNA	H144	H011	12	TRUE
cpDNA	H022	H021	12	TRUE
cpDNA	H096	H039	12	TRUE
cpDNA	H092	H040	12	TRUE
cpDNA	H095	H040	12	TRUE
cpDNA	H115	H042	12	TRUE
cpDNA	H064	H062	12	TRUE
cpDNA	H065	H064	12	TRUE
cpDNA	H131	H081	12	TRUE
cpDNA	H146	H089	12	TRUE
cpDNA	H143	H136	12	TRUE
cpDNA	H144	H137	12	TRUE
cpDNA	H046	H003	13	TRUE
cpDNA	H150	H003	13	TRUE
cpDNA	H044	H006	13	TRUE
cpDNA	H145	H006	13	TRUE
cpDNA	H151	H006	13	TRUE
cpDNA	H062	H007	13	TRUE
cpDNA	H075	H007	13	TRUE
cpDNA	H143	H011	13	TRUE
cpDNA	H115	H039	13	TRUE
cpDNA	H092	H042	13	TRUE
cpDNA	H095	H042	13	TRUE
cpDNA	H090	H046	13	TRUE
cpDNA	H149	H046	13	TRUE
cpDNA	H130	H082	13	TRUE
cpDNA	H150	H090	13	TRUE
cpDNA	H143	H137	13	TRUE
cpDNA	H150	H149	13	TRUE
cpDNA	H044	H003	14	TRUE
cpDNA	H145	H003	14	TRUE
cpDNA	H151	H003	14	TRUE
cpDNA	H063	H007	14	TRUE
cpDNA	H132	H012	14	TRUE
cpDNA	H092	H039	14	TRUE
cpDNA	H095	H039	14	TRUE
cpDNA	H090	H044	14	TRUE
cpDNA	H149	H044	14	TRUE
cpDNA	H075	H064	14	TRUE
cpDNA	H145	H090	14	TRUE
cpDNA	H151	H090	14	TRUE
cpDNA	H129	H122	14	TRUE
cpDNA	H144	H135	14	TRUE
cpDNA	H149	H145	14	TRUE
cpDNA	H151	H149	14	TRUE
cpDNA	H132	H081	15	TRUE
cpDNA	H126	H084	15	TRUE
cpDNA	H143	H135	15	TRUE
cpDNA	H046	H004	16	TRUE
cpDNA	H150	H004	16	TRUE
cpDNA	H134	H005	16	TRUE
cpDNA	H091	H046	16	TRUE
cpDNA	H069	H055	16	TRUE
cpDNA	H070	H055	16	TRUE
cpDNA	H068	H056	16	TRUE
cpDNA	H127	H083	16	TRUE
cpDNA	H124	H084	16	TRUE
cpDNA	H122	H085	16	TRUE
cpDNA	H122	H086	16	TRUE
cpDNA	H125	H087	16	TRUE
cpDNA	H125	H088	16	TRUE
cpDNA	H150	H091	16	TRUE
cpDNA	H138	H117	16	TRUE
cpDNA	H125	H123	16	TRUE
cpDNA	H128	H125	16	TRUE
cpDNA	H132	H130	16	TRUE
cpDNA	H142	H134	16	TRUE
cpDNA	H044	H004	17	TRUE
cpDNA	H145	H004	17	TRUE
cpDNA	H151	H004	17	TRUE
cpDNA	H136	H005	17	TRUE
cpDNA	H147	H006	17	TRUE
cpDNA	H064	H007	17	TRUE
cpDNA	H091	H044	17	TRUE
cpDNA	H069	H056	17	TRUE
cpDNA	H070	H056	17	TRUE
cpDNA	H080	H079	17	TRUE
cpDNA	H125	H085	17	TRUE
cpDNA	H126	H085	17	TRUE
cpDNA	H125	H086	17	TRUE
cpDNA	H126	H086	17	TRUE
cpDNA	H127	H087	17	TRUE
cpDNA	H122	H088	17	TRUE
cpDNA	H127	H088	17	TRUE
cpDNA	H145	H091	17	TRUE
cpDNA	H151	H091	17	TRUE
cpDNA	H127	H123	17	TRUE
cpDNA	H129	H126	17	TRUE
cpDNA	H128	H127	17	TRUE
cpDNA	H139	H134	17	TRUE
cpDNA	H142	H136	17	TRUE
cpDNA	H142	H139	17	TRUE
cpDNA	H147	H003	18	TRUE
cpDNA	H011	H005	18	TRUE
cpDNA	H137	H005	18	TRUE
cpDNA	H148	H006	18	TRUE
cpDNA	H142	H011	18	TRUE
cpDNA	H130	H012	18	TRUE
cpDNA	H015	H013	18	TRUE
cpDNA	H089	H046	18	TRUE
cpDNA	H146	H046	18	TRUE
cpDNA	H079	H078	18	TRUE
cpDNA	H122	H083	18	TRUE
cpDNA	H124	H085	18	TRUE
cpDNA	H127	H085	18	TRUE
cpDNA	H124	H086	18	TRUE
cpDNA	H127	H086	18	TRUE
cpDNA	H126	H088	18	TRUE
cpDNA	H150	H089	18	TRUE
cpDNA	H147	H090	18	TRUE
cpDNA	H134	H121	18	TRUE
cpDNA	H129	H124	18	TRUE
cpDNA	H139	H136	18	TRUE
cpDNA	H142	H137	18	TRUE
cpDNA	H144	H142	18	TRUE
cpDNA	H150	H146	18	TRUE
cpDNA	H149	H147	18	TRUE
cpDNA	H148	H003	19	TRUE
cpDNA	H139	H011	19	TRUE
cpDNA	H016	H013	19	TRUE
cpDNA	H089	H044	19	TRUE
cpDNA	H146	H044	19	TRUE
cpDNA	H066	H055	19	TRUE
cpDNA	H067	H056	19	TRUE
cpDNA	H130	H081	19	TRUE
cpDNA	H126	H083	19	TRUE
cpDNA	H125	H084	19	TRUE
cpDNA	H122	H087	19	TRUE
cpDNA	H124	H088	19	TRUE
cpDNA	H145	H089	19	TRUE
cpDNA	H151	H089	19	TRUE
cpDNA	H148	H090	19	TRUE
cpDNA	H134	H117	19	TRUE
cpDNA	H138	H120	19	TRUE
cpDNA	H136	H121	19	TRUE
cpDNA	H143	H121	19	TRUE
cpDNA	H123	H122	19	TRUE
cpDNA	H138	H133	19	TRUE
cpDNA	H139	H137	19	TRUE
cpDNA	H144	H139	19	TRUE
cpDNA	H143	H142	19	TRUE
cpDNA	H146	H145	19	TRUE
cpDNA	H151	H146	19	TRUE
cpDNA	H149	H148	19	TRUE
cpDNA	H135	H005	20	TRUE
cpDNA	H121	H011	20	TRUE
cpDNA	H017	H015	20	TRUE
cpDNA	H053	H050	20	TRUE
cpDNA	H054	H051	20	TRUE
cpDNA	H067	H055	20	TRUE
cpDNA	H066	H056	20	TRUE
cpDNA	H124	H083	20	TRUE
cpDNA	H127	H084	20	TRUE
cpDNA	H126	H087	20	TRUE
cpDNA	H136	H117	20	TRUE
cpDNA	H143	H117	20	TRUE
cpDNA	H138	H118	20	TRUE
cpDNA	H137	H121	20	TRUE
cpDNA	H144	H121	20	TRUE
cpDNA	H126	H123	20	TRUE
cpDNA	H134	H133	20	TRUE
cpDNA	H142	H133	20	TRUE
cpDNA	H142	H135	20	TRUE
cpDNA	H143	H139	20	TRUE
cpDNA	H147	H004	21	TRUE
cpDNA	H117	H011	21	TRUE
cpDNA	H018	H015	21	TRUE
cpDNA	H053	H051	21	TRUE
cpDNA	H124	H087	21	TRUE
cpDNA	H147	H091	21	TRUE
cpDNA	H099	H098	21	TRUE
cpDNA	H102	H098	21	TRUE
cpDNA	H137	H117	21	TRUE
cpDNA	H144	H117	21	TRUE
cpDNA	H128	H122	21	TRUE
cpDNA	H124	H123	21	TRUE
cpDNA	H128	H124	21	TRUE
cpDNA	H129	H125	21	TRUE
cpDNA	H136	H133	21	TRUE
cpDNA	H139	H135	21	TRUE
cpDNA	H141	H138	21	TRUE
cpDNA	H148	H004	22	TRUE
cpDNA	H133	H011	22	TRUE
cpDNA	H035	H033	22	TRUE
cpDNA	H053	H052	22	TRUE
cpDNA	H148	H091	22	TRUE
cpDNA	H101	H098	22	TRUE
cpDNA	H138	H111	22	TRUE
cpDNA	H138	H112	22	TRUE
cpDNA	H138	H113	22	TRUE
cpDNA	H138	H119	22	TRUE
cpDNA	H134	H120	22	TRUE
cpDNA	H135	H121	22	TRUE
cpDNA	H128	H126	22	TRUE
cpDNA	H129	H127	22	TRUE
cpDNA	H137	H133	22	TRUE
cpDNA	H144	H133	22	TRUE
cpDNA	H141	H134	22	TRUE
cpDNA	H035	H002	23	TRUE
cpDNA	H016	H015	23	TRUE
cpDNA	H054	H052	23	TRUE
cpDNA	H147	H089	23	TRUE
cpDNA	H134	H111	23	TRUE
cpDNA	H134	H112	23	TRUE
cpDNA	H138	H114	23	TRUE
cpDNA	H135	H117	23	TRUE
cpDNA	H134	H118	23	TRUE
cpDNA	H134	H119	23	TRUE
cpDNA	H136	H120	23	TRUE
cpDNA	H143	H120	23	TRUE
cpDNA	H126	H122	23	TRUE
cpDNA	H143	H133	23	TRUE
cpDNA	H141	H136	23	TRUE
cpDNA	H147	H146	23	TRUE
cpDNA	H142	H005	24	TRUE
cpDNA	H120	H011	24	TRUE
cpDNA	H141	H011	24	TRUE
cpDNA	H018	H016	24	TRUE
cpDNA	H035	H030	24	TRUE
cpDNA	H035	H034	24	TRUE
cpDNA	H059	H047	24	TRUE
cpDNA	H059	H048	24	TRUE
cpDNA	H058	H049	24	TRUE
cpDNA	H060	H049	24	TRUE
cpDNA	H148	H089	24	TRUE
cpDNA	H100	H098	24	TRUE
cpDNA	H134	H110	24	TRUE
cpDNA	H136	H111	24	TRUE
cpDNA	H136	H112	24	TRUE
cpDNA	H136	H118	24	TRUE
cpDNA	H143	H118	24	TRUE
cpDNA	H136	H119	24	TRUE
cpDNA	H137	H120	24	TRUE
cpDNA	H144	H120	24	TRUE
cpDNA	H142	H121	24	TRUE
cpDNA	H124	H122	24	TRUE
cpDNA	H135	H133	24	TRUE
cpDNA	H141	H137	24	TRUE
cpDNA	H144	H141	24	TRUE
cpDNA	H148	H146	24	TRUE
cpDNA	H139	H005	25	TRUE
cpDNA	H111	H011	25	TRUE
cpDNA	H112	H011	25	TRUE
cpDNA	H118	H011	25	TRUE
cpDNA	H119	H011	25	TRUE
cpDNA	H017	H016	25	TRUE
cpDNA	H020	H019	25	TRUE
cpDNA	H033	H032	25	TRUE
cpDNA	H058	H047	25	TRUE
cpDNA	H060	H047	25	TRUE
cpDNA	H058	H048	25	TRUE
cpDNA	H060	H048	25	TRUE
cpDNA	H103	H098	25	TRUE
cpDNA	H136	H110	25	TRUE
cpDNA	H143	H110	25	TRUE
cpDNA	H137	H111	25	TRUE
cpDNA	H144	H111	25	TRUE
cpDNA	H137	H112	25	TRUE
cpDNA	H144	H112	25	TRUE
cpDNA	H134	H113	25	TRUE
cpDNA	H142	H117	25	TRUE
cpDNA	H137	H118	25	TRUE
cpDNA	H144	H118	25	TRUE
cpDNA	H137	H119	25	TRUE
cpDNA	H144	H119	25	TRUE
cpDNA	H139	H121	25	TRUE
cpDNA	H141	H139	25	TRUE
cpDNA	H143	H141	25	TRUE
cpDNA	H032	H002	26	TRUE
cpDNA	H121	H005	26	TRUE
cpDNA	H110	H011	26	TRUE
cpDNA	H027	H025	26	TRUE
cpDNA	H121	H110	26	TRUE
cpDNA	H137	H110	26	TRUE
cpDNA	H144	H110	26	TRUE
cpDNA	H143	H111	26	TRUE
cpDNA	H143	H112	26	TRUE
cpDNA	H136	H113	26	TRUE
cpDNA	H143	H113	26	TRUE
cpDNA	H134	H114	26	TRUE
cpDNA	H139	H117	26	TRUE
cpDNA	H143	H119	26	TRUE
cpDNA	H135	H120	26	TRUE
cpDNA	H141	H135	26	TRUE
cpDNA	H005	H001	27	TRUE
cpDNA	H117	H005	27	TRUE
cpDNA	H080	H009	27	TRUE
cpDNA	H113	H011	27	TRUE
cpDNA	H054	H019	27	TRUE
cpDNA	H028	H025	27	TRUE
cpDNA	H032	H030	27	TRUE
cpDNA	H061	H049	27	TRUE
cpDNA	H105	H104	27	TRUE
cpDNA	H117	H110	27	TRUE
cpDNA	H121	H111	27	TRUE
cpDNA	H135	H111	27	TRUE
cpDNA	H121	H112	27	TRUE
cpDNA	H135	H112	27	TRUE
cpDNA	H121	H113	27	TRUE
cpDNA	H137	H113	27	TRUE
cpDNA	H144	H113	27	TRUE
cpDNA	H136	H114	27	TRUE
cpDNA	H143	H114	27	TRUE
cpDNA	H135	H118	27	TRUE
cpDNA	H135	H119	27	TRUE
cpDNA	H125	H122	27	TRUE
cpDNA	H133	H005	28	TRUE
cpDNA	H078	H009	28	TRUE
cpDNA	H080	H010	28	TRUE
cpDNA	H114	H011	28	TRUE
cpDNA	H061	H047	28	TRUE
cpDNA	H061	H048	28	TRUE
cpDNA	H135	H110	28	TRUE
cpDNA	H117	H111	28	TRUE
cpDNA	H117	H112	28	TRUE
cpDNA	H117	H113	28	TRUE
cpDNA	H121	H114	28	TRUE
cpDNA	H137	H114	28	TRUE
cpDNA	H144	H114	28	TRUE
cpDNA	H142	H120	28	TRUE
cpDNA	H133	H121	28	TRUE
cpDNA	H127	H122	28	TRUE
cpDNA	H141	H133	28	TRUE
cpDNA	H140	H134	28	TRUE
cpDNA	H078	H010	29	TRUE
cpDNA	H025	H023	29	TRUE
cpDNA	H104	H099	29	TRUE
cpDNA	H104	H102	29	TRUE
cpDNA	H142	H111	29	TRUE
cpDNA	H142	H112	29	TRUE
cpDNA	H135	H113	29	TRUE
cpDNA	H117	H114	29	TRUE
cpDNA	H133	H117	29	TRUE
cpDNA	H142	H118	29	TRUE
cpDNA	H142	H119	29	TRUE
cpDNA	H139	H120	29	TRUE
cpDNA	H140	H136	29	TRUE
cpDNA	H138	H001	30	TRUE
cpDNA	H045	H003	30	TRUE
cpDNA	H120	H005	30	TRUE
cpDNA	H141	H005	30	TRUE
cpDNA	H140	H011	30	TRUE
cpDNA	H022	H019	30	TRUE
cpDNA	H090	H045	30	TRUE
cpDNA	H149	H045	30	TRUE
cpDNA	H080	H076	30	TRUE
cpDNA	H104	H101	30	TRUE
cpDNA	H103	H102	30	TRUE
cpDNA	H105	H103	30	TRUE
cpDNA	H120	H110	30	TRUE
cpDNA	H142	H110	30	TRUE
cpDNA	H139	H111	30	TRUE
cpDNA	H139	H112	30	TRUE
cpDNA	H135	H114	30	TRUE
cpDNA	H139	H118	30	TRUE
cpDNA	H139	H119	30	TRUE
cpDNA	H140	H121	30	TRUE
cpDNA	H141	H121	30	TRUE
cpDNA	H140	H137	30	TRUE
cpDNA	H144	H140	30	TRUE
cpDNA	H134	H001	31	TRUE
cpDNA	H111	H005	31	TRUE
cpDNA	H112	H005	31	TRUE
cpDNA	H118	H005	31	TRUE
cpDNA	H119	H005	31	TRUE
cpDNA	H043	H006	31	TRUE
cpDNA	H077	H009	31	TRUE
cpDNA	H025	H024	31	TRUE
cpDNA	H078	H076	31	TRUE
cpDNA	H103	H101	31	TRUE
cpDNA	H118	H110	31	TRUE
cpDNA	H139	H110	31	TRUE
cpDNA	H120	H111	31	TRUE
