population_1	population_2	chloroplast_hudson_fst	mitochondria_hudson_fst	global_spearman_rho	eligible_common_pair_count	finite_common_pair_count	nonfinite_common_pair_count	used_for_correlation
CY_CAS	TIL	0.527582328393	0.443239171375	0.795572083926	561	557	4	yes
CY_CAS	TULP	0.55408952271	0.425869565217	0.795572083926	561	557	4	yes
CY_HICN	CY_HICS	0.998211878628	0.970189701897	0.795572083926	561	557	4	yes
CY_HICN	CY_HUN	0.997817785052	0.969359331476	0.795572083926	561	557	4	yes
CY_HICN	CY_SIE	0.00833603983977	-0.0776699029126	0.795572083926	561	557	4	yes
CY_HICN	CY_WOO	0.997571026992	0.965517241379	0.795572083926	561	557	4	yes
CY_HICN	DAN	0.996082648437	0.973105134474	0.795572083926	561	557	4	yes
CY_HICN	DOV	0.997716869795	0.973747016706	0.795572083926	561	557	4	yes
CY_HICN	DUD	0.988395143982	0.964264082374	0.795572083926	561	557	4	yes
CY_HICN	KIRN	0.996208955481	0.973747016706	0.795572083926	561	557	4	yes
CY_HICN	KIRT	0.998836036316	0.973747016706	0.795572083926	561	557	4	yes
CY_HICN	MALV	0.997197150865	0.974358974359	0.795572083926	561	557	4	yes
CY_HICN	OCO	0.982203955398	0.943204868154	0.795572083926	561	557	4	yes
CY_HICN	QUI1	0.998750728742	0.965172319724	0.795572083926	561	557	4	yes
CY_HICN	QUI2	0.998153804269	0.974943052392	0.795572083926	561	557	4	yes
CY_HICN	QUIN	0.998007457024	0.974943052392	0.795572083926	561	557	4	yes
CY_HICN	RIC	0.997608578261	0.969121140143	0.795572083926	561	557	4	yes
CY_HICN	RSV	0.995768977631	0.966290694694	0.795572083926	561	557	4	yes
CY_HICN	SILG	0.990210077208	0.950215900432	0.795572083926	561	557	4	yes
CY_HICN	SILR	0.990368156153	0.973105134474	0.795572083926	561	557	4	yes
CY_HICN	STI	0.991772525625	0.957144247209	0.795572083926	561	557	4	yes
CY_HICN	TIL	0.982996198792	0.942066186415	0.795572083926	561	557	4	yes
CY_HICN	TULP	0.988704519027	0.964574755076	0.795572083926	561	557	4	yes
CY_HICS	CY_HUN	0.99873869522	1	0.795572083926	561	557	4	yes
CY_HICS	CY_SIE	0.676751592357	0.649572649573	0.795572083926	561	557	4	yes
CY_HICS	CY_WOO	0.983598154792	0.75	0.795572083926	561	557	4	yes
CY_HICS	DAN	0.98774650584	1	0.795572083926	561	557	4	yes
CY_HICS	DOV	0.993394354098	1	0.795572083926	561	557	4	yes
CY_HICS	DUD	0.959275406401	0.914285714286	0.795572083926	561	557	4	yes
CY_HICS	KIRN	0.987965710518	1	0.795572083926	561	557	4	yes
CY_HICS	KIRT	0.998021760633	1	0.795572083926	561	557	4	yes
CY_HICS	MALV	0.991779213153	1	0.795572083926	561	557	4	yes
CY_HICS	OCO	0.984482603749	0.965724381625	0.795572083926	561	557	4	yes
CY_HICS	QUI1	0.992831541219	0.887218045113	0.795572083926	561	557	4	yes
CY_HICS	QUI2	0.995363416705	1	0.795572083926	561	557	4	yes
CY_HICS	QUIN	0.99482477163	1	0.795572083926	561	557	4	yes
CY_HICS	RIC	0.993345077315	0.961538461538	0.795572083926	561	557	4	yes
CY_HICS	RSV	0.986202365309	0.943965517241	0.795572083926	561	557	4	yes
CY_HICS	SILG	0.963511117174	0.842532467532	0.795572083926	561	557	4	yes
CY_HICS	SILR	0.965589353612	1	0.795572083926	561	557	4	yes
CY_HICS	STI	0.969983813378	0.88610163239	0.795572083926	561	557	4	yes
CY_HICS	TIL	0.937016911041	0.794400699913	0.795572083926	561	557	4	yes
CY_HICS	TULP	0.960155311158	0.918831168831	0.795572083926	561	557	4	yes
CY_HUN	CY_SIE	0.732126113455	0.713286713287	0.795572083926	561	557	4	yes
CY_HUN	CY_WOO	0.998100537735	0.993288590604	0.795572083926	561	557	4	yes
CY_HUN	DAN	0.996617812852	1	0.795572083926	561	557	4	yes
CY_HUN	DOV	0.998224527348	1	0.795572083926	561	557	4	yes
CY_HUN	DUD	0.989596970138	0.988505747126	0.795572083926	561	557	4	yes
CY_HUN	KIRN	0.996728231295	1	0.795572083926	561	557	4	yes
CY_HUN	KIRT	0.999310925657	1	0.795572083926	561	557	4	yes
CY_HUN	MALV	0.997703238182	1	0.795572083926	561	557	4	yes
CY_HUN	OCO	0.86809743607	0.838333333333	0.795572083926	561	557	4	yes
CY_HUN	QUI1	0.999271314064	0.991462720546	0.795572083926	561	557	4	yes
CY_HUN	QUI2	0.998635994678	1	0.795572083926	561	557	4	yes
CY_HUN	QUIN	0.99849055793	1	0.795572083926	561	557	4	yes
CY_HUN	RIC	0.998107064436	0.993788819876	0.795572083926	561	557	4	yes
CY_HUN	RSV	0.996268056766	0.989811912226	0.795572083926	561	557	4	yes
CY_HUN	SILG	0.990884328732	0.969931804092	0.795572083926	561	557	4	yes
CY_HUN	SILR	0.990784906226	1	0.795572083926	561	557	4	yes
CY_HUN	STI	0.992403904895	0.979265651495	0.795572083926	561	557	4	yes
CY_HUN	TIL	0.983724748034	0.960931005819	0.795572083926	561	557	4	yes
CY_HUN	TULP	0.989320783345	0.989035087719	0.795572083926	561	557	4	yes
CY_SIE	CY_WOO	0.673254610966	0.65224625624	0.795572083926	561	557	4	yes
CY_SIE	DAN	0.711519814832	0.705035971223	0.795572083926	561	557	4	yes
CY_SIE	DOV	0.710354517649	0.700729927007	0.795572083926	561	557	4	yes
CY_SIE	DUD	0.70319055409	0.684014869888	0.795572083926	561	557	4	yes
CY_SIE	KIRN	0.708009926606	0.700729927007	0.795572083926	561	557	4	yes
CY_SIE	KIRT	0.711047709621	0.700729927007	0.795572083926	561	557	4	yes
CY_SIE	MALV	0.710833884636	0.709219858156	0.795572083926	561	557	4	yes
CY_SIE	OCO	0.722898092735	0.703418181818	0.795572083926	561	557	4	yes
CY_SIE	QUI1	0.673823582036	0.667419536985	0.795572083926	561	557	4	yes
CY_SIE	QUI2	0.713259662732	0.71724137931	0.795572083926	561	557	4	yes
CY_SIE	QUIN	0.713738112001	0.71724137931	0.795572083926	561	557	4	yes
CY_SIE	RIC	0.711337932773	0.696661828737	0.795572083926	561	557	4	yes
CY_SIE	RSV	0.708965807028	0.702723735409	0.795572083926	561	557	4	yes
CY_SIE	SILG	0.702306585896	0.68616284439	0.795572083926	561	557	4	yes
CY_SIE	SILR	0.704883757216	0.710144927536	0.795572083926	561	557	4	yes
CY_SIE	STI	0.70370444738	0.688843553472	0.795572083926	561	557	4	yes
CY_SIE	TIL	0.694151263773	0.673015873016	0.795572083926	561	557	4	yes
CY_SIE	TULP	0.703803647531	0.685676969961	0.795572083926	561	557	4	yes
CY_WOO	DAN	0.985810306199	0.981481481481	0.795572083926	561	557	4	yes
CY_WOO	DOV	0.991171564962	0.965517241379	0.795572083926	561	557	4	yes
CY_WOO	DUD	0.958071596654	0.888888888889	0.795572083926	561	557	4	yes
CY_WOO	KIRN	0.985993589744	0.965517241379	0.795572083926	561	557	4	yes
CY_WOO	KIRT	0.995752895753	0.965517241379	0.795572083926	561	557	4	yes
CY_WOO	MALV	0.989722116483	0.970588235294	0.795572083926	561	557	4	yes
CY_WOO	OCO	0.98391534865	0.960372157133	0.795572083926	561	557	4	yes
CY_WOO	QUI1	0.989330746848	0.852643419573	0.795572083926	561	557	4	yes
CY_WOO	QUI2	0.993121625096	0.974358974359	0.795572083926	561	557	4	yes
CY_WOO	QUIN	0.992602224123	0.974358974359	0.795572083926	561	557	4	yes
CY_WOO	RIC	0.991244765893	0.933333333333	0.795572083926	561	557	4	yes
CY_WOO	RSV	0.984103392569	0.92254601227	0.795572083926	561	557	4	yes
CY_WOO	SILG	0.962072401196	0.832848837209	0.795572083926	561	557	4	yes
CY_WOO	SILR	0.9639589169	0.979591836735	0.795572083926	561	557	4	yes
CY_WOO	STI	0.968096085375	0.87109214737	0.795572083926	561	557	4	yes
CY_WOO	TIL	0.935697558637	0.78972913731	0.795572083926	561	557	4	yes
CY_WOO	TULP	0.958948568185	0.89348785872	0.795572083926	561	557	4	yes
DAN	DOV	0.98473874806	1	0.795572083926	561	557	4	yes
DAN	DUD	0.916306265786	0.941176470588	0.795572083926	561	557	4	yes
DAN	KIRN	0.963447233845	1	0.795572083926	561	557	4	yes
DAN	KIRT	0.98093220339	1	0.795572083926	561	557	4	yes
DAN	MALV	0.970568104038	1	0.795572083926	561	557	4	yes
DAN	OCO	0.98336186716	0.972676056338	0.795572083926	561	557	4	yes
DAN	QUI1	0.989449003517	0.974182444062	0.795572083926	561	557	4	yes
DAN	QUI2	0.986962441556	1	0.795572083926	561	557	4	yes
DAN	QUIN	0.986475670573	1	0.795572083926	561	557	4	yes
DAN	RIC	0.973305954825	0.972222222222	0.795572083926	561	557	4	yes
DAN	RSV	0.977934060262	0.970982142857	0.795572083926	561	557	4	yes
DAN	SILG	0.955667512994	0.900614754098	0.795572083926	561	557	4	yes
DAN	SILR	0.561403508772	nan	0.795572083926	561	557	4	no
DAN	STI	0.962958245837	0.940974047699	0.795572083926	561	557	4	yes
DAN	TIL	0.929647247166	0.890748489075	0.795572083926	561	557	4	yes
DAN	TULP	0.918637519641	0.943693693694	0.795572083926	561	557	4	yes
DOV	DUD	0.95492160742	0.93023255814	0.795572083926	561	557	4	yes
DOV	KIRN	0.98488045007	1	0.795572083926	561	557	4	yes
DOV	KIRT	0.995453735069	1	0.795572083926	561	557	4	yes
DOV	MALV	0.988922190879	1	0.795572083926	561	557	4	yes
DOV	OCO	0.984864333602	0.970426829268	0.795572083926	561	557	4	yes
DOV	QUI1	0.995591286307	0.950166112957	0.795572083926	561	557	4	yes
DOV	QUI2	0.993111599476	1	0.795572083926	561	557	4	yes
DOV	QUIN	0.992594426223	1	0.795572083926	561	557	4	yes
DOV	RIC	0.990567700987	0.967741935484	0.795572083926	561	557	4	yes
DOV	RSV	0.984031138815	0.961764705882	0.795572083926	561	557	4	yes
DOV	SILG	0.403257134319	0.415662650602	0.795572083926	561	557	4	yes
DOV	SILR	0.961526404286	1	0.795572083926	561	557	4	yes
DOV	STI	0.967917685425	0.922243908582	0.795572083926	561	557	4	yes
DOV	TIL	0.935354500102	0.857316332726	0.795572083926	561	557	4	yes
DOV	TULP	0.955817011244	0.933510638298	0.795572083926	561	557	4	yes
DUD	KIRN	0.77013521458	0.666666666667	0.795572083926	561	557	4	yes
DUD	KIRT	0.815776815777	0.666666666667	0.795572083926	561	557	4	yes
DUD	MALV	0.796892681286	0.823529411765	0.795572083926	561	557	4	yes
DUD	OCO	0.976431910214	0.958574257426	0.795572083926	561	557	4	yes
DUD	QUI1	0.960380676528	0.864661654135	0.795572083926	561	557	4	yes
DUD	QUI2	0.957898859241	0.96	0.795572083926	561	557	4	yes
DUD	QUIN	0.957634056488	0.96	0.795572083926	561	557	4	yes
DUD	RIC	0.803743462703	0.566037735849	0.795572083926	561	557	4	yes
DUD	RSV	0.948679253977	0.916535433071	0.795572083926	561	557	4	yes
DUD	SILG	0.926777925324	0.798768757214	0.795572083926	561	557	4	yes
DUD	SILR	0.879958972021	0.93023255814	0.795572083926	561	557	4	yes
DUD	STI	0.933754174749	0.874266837457	0.795572083926	561	557	4	yes
DUD	TIL	0.900227044844	0.806744487678	0.795572083926	561	557	4	yes
DUD	TULP	0.230246032412	0.178861788618	0.795572083926	561	557	4	yes
KIRN	KIRT	0.447916666667	nan	0.795572083926	561	557	4	no
KIRN	MALV	0.646011396011	1	0.795572083926	561	557	4	yes
KIRN	OCO	0.983253543225	0.968709677419	0.795572083926	561	557	4	yes
KIRN	QUI1	0.989730639731	0.950166112957	0.795572083926	561	557	4	yes
KIRN	QUI2	0.987020391736	1	0.795572083926	561	557	4	yes
KIRN	QUIN	0.986528743832	1	0.795572083926	561	557	4	yes
KIRN	RIC	0.678366762178	0	0.795572083926	561	557	4	yes
KIRN	RSV	0.97734241908	0.961764705882	0.795572083926	561	557	4	yes
KIRN	SILG	0.955018129575	0.862606232295	0.795572083926	561	557	4	yes
KIRN	SILR	0.92363740677	1	0.795572083926	561	557	4	yes
KIRN	STI	0.961891148006	0.922243908582	0.795572083926	561	557	4	yes
KIRN	TIL	0.927045235804	0.857316332726	0.795572083926	561	557	4	yes
KIRN	TULP	0.792392765291	0.759615384615	0.795572083926	561	557	4	yes
KIRT	MALV	0.863247863248	1	0.795572083926	561	557	4	yes
KIRT	OCO	0.985760899701	0.968709677419	0.795572083926	561	557	4	yes
KIRT	QUI1	1	0.950166112957	0.795572083926	561	557	4	yes
KIRT	QUI2	0.997243141474	1	0.795572083926	561	557	4	yes
KIRT	QUIN	0.996667741589	1	0.795572083926	561	557	4	yes
KIRT	RIC	0.972222222222	0	0.795572083926	561	557	4	yes
KIRT	RSV	0.987700717458	0.961764705882	0.795572083926	561	557	4	yes
KIRT	SILG	0.965150783245	0.862606232295	0.795572083926	561	557	4	yes
KIRT	SILR	0.941135972461	1	0.795572083926	561	557	4	yes
KIRT	STI	0.972166891018	0.922243908582	0.795572083926	561	557	4	yes
KIRT	TIL	0.937319538017	0.857316332726	0.795572083926	561	557	4	yes
KIRT	TULP	0.834592524382	0.759615384615	0.795572083926	561	557	4	yes
MALV	OCO	0.984304411257	0.969592476489	0.795572083926	561	557	4	yes
MALV	QUI1	0.993605115907	0.957983193277	0.795572083926	561	557	4	yes
MALV	QUI2	0.990909090909	1	0.795572083926	561	557	4	yes
MALV	QUIN	0.990394319874	1	0.795572083926	561	557	4	yes
MALV	RIC	0.805555555556	0.833333333333	0.795572083926	561	557	4	yes
MALV	RSV	0.98157174334	0.965425531915	0.795572083926	561	557	4	yes
MALV	SILG	0.959334190405	0.878140703518	0.795572083926	561	557	4	yes
MALV	SILR	0.931395741805	1	0.795572083926	561	557	4	yes
MALV	STI	0.966068617171	0.929681717246	0.795572083926	561	557	4	yes
MALV	TIL	0.931598339585	0.870523415978	0.795572083926	561	557	4	yes
MALV	TULP	0.816264054696	0.854651162791	0.795572083926	561	557	4	yes
OCO	QUI1	0.984923639703	0.960211205632	0.795572083926	561	557	4	yes
OCO	QUI2	0.985292571768	0.971965317919	0.795572083926	561	557	4	yes
OCO	QUIN	0.985175171516	0.971965317919	0.795572083926	561	557	4	yes
OCO	RIC	0.984699091531	0.963117382938	0.795572083926	561	557	4	yes
OCO	RSV	0.982825022683	0.961343283582	0.795572083926	561	557	4	yes
OCO	SILG	0.97773693001	0.943702843877	0.795572083926	561	557	4	yes
OCO	SILR	0.977679194219	0.971965317919	0.795572083926	561	557	4	yes
OCO	STI	0.979185697414	0.952164557691	0.795572083926	561	557	4	yes
OCO	TIL	0.970686010334	0.935249260777	0.795572083926	561	557	4	yes
OCO	TULP	0.976154954097	0.959555596196	0.795572083926	561	557	4	yes
QUI1	QUI2	0.997266302174	0.963680387409	0.795572083926	561	557	4	yes
QUI1	QUIN	0.99670247846	0.963680387409	0.795572083926	561	557	4	yes
QUI1	RIC	0.99520383693	0.916079436259	0.795572083926	561	557	4	yes
QUI1	RSV	0.987923515599	0.907768402677	0.795572083926	561	557	4	yes
QUI1	SILG	0.966483042411	0.787438099417	0.795572083926	561	557	4	yes
QUI1	SILR	0.966828322017	0.971428571429	0.795572083926	561	557	4	yes
QUI1	STI	0.972334663933	0.853133443737	0.795572083926	561	557	4	yes
QUI1	TIL	0.937697311777	0.767827529022	0.795572083926	561	557	4	yes
QUI1	TULP	0.96164317745	0.870421931891	0.795572083926	561	557	4	yes
QUI2	QUIN	0.475778190064	nan	0.795572083926	561	557	4	no
QUI2	RIC	0.992501658925	0.980392156863	0.795572083926	561	557	4	yes
QUI2	RSV	0.91844015254	0.93085106383	0.795572083926	561	557	4	yes
QUI2	SILG	0.965089067635	0.909005628518	0.795572083926	561	557	4	yes
QUI2	SILR	0.964720117175	1	0.795572083926	561	557	4	yes
QUI2	STI	0.8348119529	0.865218814799	0.795572083926	561	557	4	yes
QUI2	TIL	0.645416145181	0.758974358974	0.795572083926	561	557	4	yes
QUI2	TULP	0.959164217754	0.961419753086	0.795572083926	561	557	4	yes
QUIN	RIC	0.991975269432	0.980392156863	0.795572083926	561	557	4	yes
QUIN	RSV	0.918466898955	0.93085106383	0.795572083926	561	557	4	yes
QUIN	SILG	0.964725089578	0.909005628518	0.795572083926	561	557	4	yes
QUIN	SILR	0.964409363461	1	0.795572083926	561	557	4	yes
QUIN	STI	0.838124791367	0.865218814799	0.795572083926	561	557	4	yes
QUIN	TIL	0.655926784931	0.758974358974	0.795572083926	561	557	4	yes
QUIN	TULP	0.958891317473	0.961419753086	0.795572083926	561	557	4	yes
RIC	RSV	0.983174200441	0.941820276498	0.795572083926	561	557	4	yes
RIC	SILG	0.960958116246	0.841160220994	0.795572083926	561	557	4	yes
RIC	SILR	0.933196300103	0.967741935484	0.795572083926	561	557	4	yes
RIC	STI	0.967668321122	0.903138294593	0.795572083926	561	557	4	yes
RIC	TIL	0.933197821658	0.840176127573	0.795572083926	561	557	4	yes
RIC	TULP	0.822620382982	0.671768707483	0.795572083926	561	557	4	yes
RSV	SILG	0.956010788595	0.872539370079	0.795572083926	561	557	4	yes
RSV	SILR	0.955605381166	0.968446601942	0.795572083926	561	557	4	yes
RSV	STI	0.741671251126	0.621808474228	0.795572083926	561	557	4	yes
RSV	TIL	0.515882902523	0.458155161881	0.795572083926	561	557	4	yes
RSV	TULP	0.949980354569	0.918074944893	0.795572083926	561	557	4	yes
SILG	SILR	0.933167016807	0.890519187359	0.795572083926	561	557	4	yes
SILG	STI	0.939252761097	0.839546931249	0.795572083926	561	557	4	yes
SILG	TIL	0.907989084149	0.787381187613	0.795572083926	561	557	4	yes
SILG	TULP	0.927483345813	0.803979790817	0.795572083926	561	557	4	yes
SILR	STI	0.940772691	0.93582081796	0.795572083926	561	557	4	yes
SILR	TIL	0.907701091673	0.881492687847	0.795572083926	561	557	4	yes
SILR	TULP	0.882445617808	0.933510638298	0.795572083926	561	557	4	yes
STI	TIL	0.312786495356	0.298262784438	0.795572083926	561	557	4	yes
STI	TULP	0.934691985889	0.877246454198	0.795572083926	561	557	4	yes
TIL	TULP	0.901749388649	0.810729694241	0.795572083926	561	557	4	yes
