sample_id	read_path	plate_well	specimen	demultiplex_sample	lane
QUIN_LP_073_Du-159	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_073_Du-159_S33_L005_R1_001.fastq.gz	LP_073	Du-159	S33	L005
QUIN_LP_073_Du-159	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_073_Du-159_S33_L005_R2_001.fastq.gz	LP_073	Du-159	S33	L005
QUIN_LP_074_Du-160	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_074_Du-160_S43_L005_R1_001.fastq.gz	LP_074	Du-160	S43	L005
QUIN_LP_074_Du-160	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_074_Du-160_S43_L005_R2_001.fastq.gz	LP_074	Du-160	S43	L005
QUIN_LP_075_Du-161	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_075_Du-161_S54_L005_R1_001.fastq.gz	LP_075	Du-161	S54	L005
QUIN_LP_075_Du-161	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_075_Du-161_S54_L005_R2_001.fastq.gz	LP_075	Du-161	S54	L005
QUIN_LP_076_Du-162	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_076_Du-162_S64_L005_R1_001.fastq.gz	LP_076	Du-162	S64	L005
QUIN_LP_076_Du-162	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_076_Du-162_S64_L005_R2_001.fastq.gz	LP_076	Du-162	S64	L005
QUIN_LP_077_Du-163	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_077_Du-163_S75_L005_R1_001.fastq.gz	LP_077	Du-163	S75	L005
QUIN_LP_077_Du-163	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_077_Du-163_S75_L005_R2_001.fastq.gz	LP_077	Du-163	S75	L005
QUIN_LP_318_Du-164	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_318_Du-164_S25_L005_R1_001.fastq.gz	LP_318	Du-164	S25	L005
QUIN_LP_318_Du-164	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/QUIN/QUIN_LP_318_Du-164_S25_L005_R2_001.fastq.gz	LP_318	Du-164	S25	L005
RIC_LP_192_Du-521	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_192_Du-521_S170_L005_R1_001.fastq.gz	LP_192	Du-521	S170	L005
RIC_LP_192_Du-521	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_192_Du-521_S170_L005_R2_001.fastq.gz	LP_192	Du-521	S170	L005
RIC_LP_193_Du-522	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_193_Du-522_S181_L005_R1_001.fastq.gz	LP_193	Du-522	S181	L005
RIC_LP_193_Du-522	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_193_Du-522_S181_L005_R2_001.fastq.gz	LP_193	Du-522	S181	L005
RIC_LP_194_Du-523	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_194_Du-523_S191_L005_R1_001.fastq.gz	LP_194	Du-523	S191	L005
RIC_LP_194_Du-523	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_194_Du-523_S191_L005_R2_001.fastq.gz	LP_194	Du-523	S191	L005
RIC_LP_195_Du-524	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_195_Du-524_S120_L005_R1_001.fastq.gz	LP_195	Du-524	S120	L005
RIC_LP_195_Du-524	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_195_Du-524_S120_L005_R2_001.fastq.gz	LP_195	Du-524	S120	L005
RIC_LP_196_Du-525	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_196_Du-525_S130_L005_R1_001.fastq.gz	LP_196	Du-525	S130	L005
RIC_LP_196_Du-525	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_196_Du-525_S130_L005_R2_001.fastq.gz	LP_196	Du-525	S130	L005
RIC_LP_197_Du-526	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_197_Du-526_S140_L005_R1_001.fastq.gz	LP_197	Du-526	S140	L005
RIC_LP_197_Du-526	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_197_Du-526_S140_L005_R2_001.fastq.gz	LP_197	Du-526	S140	L005
RIC_LP_198_Du-527	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_198_Du-527_S151_L005_R1_001.fastq.gz	LP_198	Du-527	S151	L005
RIC_LP_198_Du-527	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_198_Du-527_S151_L005_R2_001.fastq.gz	LP_198	Du-527	S151	L005
RIC_LP_199_Du-528	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_199_Du-528_S161_L005_R1_001.fastq.gz	LP_199	Du-528	S161	L005
RIC_LP_199_Du-528	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_199_Du-528_S161_L005_R2_001.fastq.gz	LP_199	Du-528	S161	L005
RIC_LP_200_Du-529	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_200_Du-529_S171_L005_R1_001.fastq.gz	LP_200	Du-529	S171	L005
RIC_LP_200_Du-529	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_200_Du-529_S171_L005_R2_001.fastq.gz	LP_200	Du-529	S171	L005
RIC_LP_201_Du-530	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_201_Du-530_S182_L005_R1_001.fastq.gz	LP_201	Du-530	S182	L005
RIC_LP_201_Du-530	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RIC/RIC_LP_201_Du-530_S182_L005_R2_001.fastq.gz	LP_201	Du-530	S182	L005
RSV_LP_049_Du-85	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_049_Du-85_S30_L005_R1_001.fastq.gz	LP_049	Du-85	S30	L005
RSV_LP_049_Du-85	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_049_Du-85_S30_L005_R2_001.fastq.gz	LP_049	Du-85	S30	L005
RSV_LP_050_Du-87	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_050_Du-87_S40_L005_R1_001.fastq.gz	LP_050	Du-87	S40	L005
RSV_LP_050_Du-87	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_050_Du-87_S40_L005_R2_001.fastq.gz	LP_050	Du-87	S40	L005
RSV_LP_051_Du-88	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_051_Du-88_S51_L005_R1_001.fastq.gz	LP_051	Du-88	S51	L005
RSV_LP_051_Du-88	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_051_Du-88_S51_L005_R2_001.fastq.gz	LP_051	Du-88	S51	L005
RSV_LP_052_Du-89	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_052_Du-89_S62_L005_R1_001.fastq.gz	LP_052	Du-89	S62	L005
RSV_LP_052_Du-89	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_052_Du-89_S62_L005_R2_001.fastq.gz	LP_052	Du-89	S62	L005
RSV_LP_053_Du-90	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_053_Du-90_S72_L005_R1_001.fastq.gz	LP_053	Du-90	S72	L005
RSV_LP_053_Du-90	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_053_Du-90_S72_L005_R2_001.fastq.gz	LP_053	Du-90	S72	L005
RSV_LP_055_Du-92	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_055_Du-92_S92_L005_R1_001.fastq.gz	LP_055	Du-92	S92	L005
RSV_LP_055_Du-92	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_055_Du-92_S92_L005_R2_001.fastq.gz	LP_055	Du-92	S92	L005
RSV_LP_057_Du-94	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_057_Du-94_S31_L005_R1_001.fastq.gz	LP_057	Du-94	S31	L005
RSV_LP_057_Du-94	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_057_Du-94_S31_L005_R2_001.fastq.gz	LP_057	Du-94	S31	L005
RSV_LP_315_Du-95	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_315_Du-95_S27_L005_R1_001.fastq.gz	LP_315	Du-95	S27	L005
RSV_LP_315_Du-95	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_315_Du-95_S27_L005_R2_001.fastq.gz	LP_315	Du-95	S27	L005
RSV_LP_316_Du-96	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R1_001.fastq.gz	LP_316	Du-96	S26	L005
RSV_LP_316_Du-96	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/RSV/RSV_LP_316_Du-96_S26_L005_R2_001.fastq.gz	LP_316	Du-96	S26	L005
SILG_LP_149_Du-343	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R1_001.fastq.gz	LP_149	Du-343	S134	L005
SILG_LP_149_Du-343	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_149_Du-343_S134_L005_R2_001.fastq.gz	LP_149	Du-343	S134	L005
SILG_LP_150_Du-344	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R1_001.fastq.gz	LP_150	Du-344	S145	L005
SILG_LP_150_Du-344	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_150_Du-344_S145_L005_R2_001.fastq.gz	LP_150	Du-344	S145	L005
SILG_LP_151_Du-345	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R1_001.fastq.gz	LP_151	Du-345	S155	L005
SILG_LP_151_Du-345	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_151_Du-345_S155_L005_R2_001.fastq.gz	LP_151	Du-345	S155	L005
SILG_LP_152_Du-346	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R1_001.fastq.gz	LP_152	Du-346	S165	L005
SILG_LP_152_Du-346	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_152_Du-346_S165_L005_R2_001.fastq.gz	LP_152	Du-346	S165	L005
SILG_LP_153_Du-347	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R1_001.fastq.gz	LP_153	Du-347	S176	L005
SILG_LP_153_Du-347	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_153_Du-347_S176_L005_R2_001.fastq.gz	LP_153	Du-347	S176	L005
SILG_LP_154_Du-348	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R1_001.fastq.gz	LP_154	Du-348	S187	L005
SILG_LP_154_Du-348	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_154_Du-348_S187_L005_R2_001.fastq.gz	LP_154	Du-348	S187	L005
SILG_LP_155_Du-349	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R1_001.fastq.gz	LP_155	Du-349	S116	L005
SILG_LP_155_Du-349	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_155_Du-349_S116_L005_R2_001.fastq.gz	LP_155	Du-349	S116	L005
SILG_LP_156_Du-350	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R1_001.fastq.gz	LP_156	Du-350	S125	L005
SILG_LP_156_Du-350	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_156_Du-350_S125_L005_R2_001.fastq.gz	LP_156	Du-350	S125	L005
SILG_LP_157_Du-351	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/SILG/SILG_LP_157_Du-351_S135_L005_R1_001.fastq.gz	LP_157	Du-351	S135	L005
