sample_1	sample_2	mash_distance	p_value	shared_hashes	calibrated_candidate	interpretation
MALV_LP_102_Du-208	SILG_LP_155_Du-349	0.0429917	0	15191/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_156_Du-350	0.0433145	0	15017/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_157_Du-351	0.0431971	0	15080/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILG_LP_158_Du-352	0.0476702	0	12876/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILR_LP_346_Du-729	0.0238409	0	31368/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILR_LP_347_Du-730	0.0194449	0	37673/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILR_LP_348_Du-731	0.0192734	0	37950/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILR_LP_349_Du-732	0.0198504	0	37028/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILR_LP_351_Du-734	0.0193945	0	37754/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	SILR_LP_353_Du-736	0.0241152	0	31020/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_027_Du-45	0.0430692	0	15149/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_028_Du-46	0.0303933	0	24206/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_029_Du-47	0.049541	0	12063/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_030_Du-48	0.0315285	0	23175/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_031_Du-49	0.0292839	0	25267/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_032_Du-50	0.0259706	0	28787/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_033_Du-51	0.0442082	0	14547/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_034_Du-52	0.0232912	0	32080/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_035_Du-53	0.0205593	0	35934/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_036_Du-54	0.0358952	0	19664/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_037_Du-55	0.0240589	0	31091/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_038_Du-56	0.0230303	0	32425/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_039_Du-57	0.0263792	0	28322/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_040_Du-58	0.0611317	0	8126/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_041_Du-60	0.059344	0	8629/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	STI_LP_042_Du-61	0.0249706	0	29965/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_123_Du-263	0.0527511	0	10797/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_124_Du-264	0.0213269	0	34795/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_125_Du-265	0.042744	0	15326/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_126_Du-266	0.0376072	0	18460/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_127_Du-267	0.0430009	0	15186/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_128_Du-268	0.0193271	0	37863/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_129_Du-269	0.0292259	0	25324/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_130_Du-271	0.019524	0	37546/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TIL_LP_131_Du-272	0.0258025	0	28981/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_115_Du-242	0.0159332	0	43908/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_116_Du-243	0.0158823	0	44008/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_117_Du-244	0.0283653	0	26188/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_118_Du-245	0.0191536	0	38145/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_119_Du-246	0.0163225	0	43154/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_120_Du-248	0.0175109	0	40954/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_121_Du-249	0.0227958	0	32739/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_122_Du-250	0.0157257	0	44317/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_140_Du-302	0.0216355	0	34350/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_141_Du-303	0.0331188	0	21817/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_142_Du-304	0.050169	0	11803/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_143_Du-305	0.0409123	0	16368/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_144_Du-306	0.0372558	0	18700/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_145_Du-307	0.0454951	0	13899/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_146_Du-308	0.0514977	0	11273/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_147_Du-309	0.0167556	0	42335/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_102_Du-208	TULP_LP_148_Du-310	0.0374293	0	18581/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	MALV_LP_104_Du-210	0.0190225	0	38360/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_058_Du-115	0.0465945	0	13371/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_059_Du-106	0.0535838	0	10493/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_060_Du-107	0.0550095	0	9994/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_061_Du-108	0.0350896	0	20262/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_062_Du-109	0.0335477	0	21467/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_063_Du-110	0.0519333	0	11105/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_064_Du-111	0.0528781	0	10750/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_065_Du-112	0.0542087	0	10271/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_066_Du-113	0.049916	0	11907/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	OCO_LP_067_Du-114	0.0529895	0	10709/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_249_Du-648	0.0290085	0	25539/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_250_Du-649	0.0270074	0	27625/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_251_Du-650	0.0554772	0	9836/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_252_Du-651	0.0267799	0	27875/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_253_Du-652	0.0231872	0	32217/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_254_Du-653	0.0509027	0	11507/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_255_Du-654	0.0236593	0	31601/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_257_Du-656	0.0418216	0	15841/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI1_LP_258_Du-657	0.0216781	0	34289/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_243_Du-631	0.0227291	0	32829/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_244_Du-632	0.0421615	0	15649/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_245_Du-633	0.0317877	0	22947/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_246_Du-634	0.0281381	0	26422/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_247_Du-635	0.0231365	0	32284/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_248_Du-636	0.0209908	0	35288/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_337_Du-638	0.0420743	0	15698/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_338_Du-639	0.0476858	0	12869/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_339_Du-640	0.0214567	0	34607/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUI2_LP_340_Du-641	0.0256666	0	29139/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_069_Du-155	0.0441038	0	14601/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_070_Du-156	0.0393134	0	17344/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_071_Du-157	0.034605	0	20632/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_072_Du-158	0.0336121	0	21415/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_073_Du-159	0.0276154	0	26970/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_074_Du-160	0.0410465	0	16289/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_075_Du-161	0.0192629	0	37967/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_076_Du-162	0.0200428	0	36727/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_077_Du-163	0.0192266	0	38026/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	QUIN_LP_318_Du-164	0.0387248	0	17720/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_192_Du-521	0.0189788	0	38432/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_193_Du-522	0.0186835	0	38923/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_194_Du-523	0.0218096	0	34102/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_195_Du-524	0.020473	0	36065/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_196_Du-525	0.0206361	0	35818/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_197_Du-526	0.0447305	0	14280/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_198_Du-527	0.0186507	0	38978/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_199_Du-528	0.0225326	0	33096/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_200_Du-529	0.0197054	0	37257/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RIC_LP_201_Du-530	0.0189448	0	38488/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_049_Du-85	0.0220674	0	33739/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_050_Du-87	0.0276711	0	26911/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_051_Du-88	0.0340695	0	21050/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_052_Du-89	0.0284455	0	26106/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_053_Du-90	0.0196726	0	37309/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_055_Du-92	0.037822	0	18315/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_057_Du-94	0.0260403	0	28707/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_315_Du-95	0.025203	0	29686/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	RSV_LP_316_Du-96	0.0328138	0	22070/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_149_Du-343	0.0550124	0	9993/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_150_Du-344	0.0424754	0	15474/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_151_Du-345	0.0365162	0	19217/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_152_Du-346	0.0386152	0	17791/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_153_Du-347	0.0441733	0	14565/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_154_Du-348	0.0239697	0	31204/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_155_Du-349	0.0449668	0	14161/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_156_Du-350	0.0458294	0	13736/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_157_Du-351	0.0453346	0	13978/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILG_LP_158_Du-352	0.0497783	0	11964/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILR_LP_346_Du-729	0.0253671	0	29491/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILR_LP_347_Du-730	0.0206374	0	35816/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILR_LP_348_Du-731	0.0207245	0	35685/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILR_LP_349_Du-732	0.0208334	0	35522/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILR_LP_351_Du-734	0.0205204	0	35993/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	SILR_LP_353_Du-736	0.0258543	0	28921/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_027_Du-45	0.044899	0	14195/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_028_Du-46	0.0321741	0	22612/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_029_Du-47	0.0517587	0	11172/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_030_Du-48	0.0332955	0	21672/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_031_Du-49	0.0307405	0	23885/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_032_Du-50	0.0274073	0	27192/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_033_Du-51	0.046116	0	13598/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_034_Du-52	0.0242994	0	30789/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_035_Du-53	0.0218258	0	34079/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_036_Du-54	0.0377982	0	18331/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_037_Du-55	0.0256144	0	29200/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_038_Du-56	0.0245233	0	30511/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_039_Du-57	0.027656	0	26927/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_040_Du-58	0.0627803	0	7690/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_041_Du-60	0.0587853	0	8793/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	STI_LP_042_Du-61	0.0260377	0	28710/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_123_Du-263	0.0553729	0	9871/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_124_Du-264	0.0226332	0	32959/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_125_Du-265	0.0445375	0	14378/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_126_Du-266	0.0397791	0	17053/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_127_Du-267	0.0448772	0	14206/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_128_Du-268	0.0204349	0	36123/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_129_Du-269	0.0313026	0	23376/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_130_Du-271	0.0206852	0	35744/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TIL_LP_131_Du-272	0.0276673	0	26915/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_115_Du-242	0.0173972	0	41158/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_116_Du-243	0.0174768	0	41015/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_117_Du-244	0.0306611	0	23958/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_118_Du-245	0.0202034	0	36478/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_119_Du-246	0.0177375	0	40551/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_120_Du-248	0.0188687	0	38614/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_121_Du-249	0.0247703	0	30208/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_122_Du-250	0.0172122	0	41493/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_140_Du-302	0.0231993	0	32201/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_141_Du-303	0.035241	0	20148/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_142_Du-304	0.0528429	0	10763/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_143_Du-305	0.0434963	0	14920/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_144_Du-306	0.0395796	0	17177/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_145_Du-307	0.0480031	0	12727/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_146_Du-308	0.0544117	0	10200/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_147_Du-309	0.0182217	0	39707/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_103_Du-209	TULP_LP_148_Du-310	0.0395556	0	17192/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_058_Du-115	0.0424483	0	15489/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_059_Du-106	0.0473263	0	13032/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_060_Du-107	0.0498942	0	11916/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_061_Du-108	0.0352517	0	20140/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_062_Du-109	0.0333004	0	21668/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_063_Du-110	0.0467718	0	13288/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_064_Du-111	0.0481746	0	12651/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_065_Du-112	0.0486451	0	12445/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_066_Du-113	0.0464418	0	13443/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	OCO_LP_067_Du-114	0.0479604	0	12746/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_249_Du-648	0.0270991	0	27525/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_250_Du-649	0.0261717	0	28557/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_251_Du-650	0.0484476	0	12531/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_252_Du-651	0.0259941	0	28760/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_253_Du-652	0.0223453	0	33353/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_254_Du-653	0.0437307	0	14796/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_255_Du-654	0.0228814	0	32624/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_257_Du-656	0.0357531	0	19768/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI1_LP_258_Du-657	0.020393	0	36187/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_243_Du-631	0.0206812	0	35750/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_244_Du-632	0.0388317	0	17651/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_245_Du-633	0.0297996	0	24767/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_246_Du-634	0.0247187	0	30271/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_247_Du-635	0.0216711	0	34299/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_248_Du-636	0.0192592	0	37973/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_337_Du-638	0.037147	0	18775/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_338_Du-639	0.0410312	0	16298/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_339_Du-640	0.0182671	0	39629/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUI2_LP_340_Du-641	0.0217547	0	34180/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_069_Du-155	0.0376825	0	18409/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_070_Du-156	0.0352038	0	20176/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_071_Du-157	0.0301151	0	24467/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_072_Du-158	0.0306524	0	23966/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_073_Du-159	0.0246037	0	30412/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_074_Du-160	0.0356321	0	19857/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_075_Du-161	0.0176861	0	40642/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_076_Du-162	0.0180539	0	39997/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_077_Du-163	0.0178414	0	40368/100000	no	not_flagged_negative_screen_not_proof
MALV_LP_104_Du-210	QUIN_LP_318_Du-164	0.0323517	0	22460/100000	no	not_flagged_negative_screen_not_proof
