sample_id	popcode	species	population_name	r1_paths	r2_paths	r1_count	r2_count	pair_status	analysis_eligible	sample_analysis_eligible	population_inference_eligible	population_exclusion_reason
STI_LP_034_Du-52	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_034_Du-52_S101_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_034_Du-52_S101_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_035_Du-53	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_035_Du-53_S49_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_035_Du-53_S49_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_036_Du-54	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_036_Du-54_S60_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_036_Du-54_S60_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_037_Du-55	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_037_Du-55_S70_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_037_Du-55_S70_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_038_Du-56	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_038_Du-56_S81_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_038_Du-56_S81_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_039_Du-57	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_039_Du-57_S90_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_039_Du-57_S90_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_040_Du-58	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_040_Du-58_S102_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_040_Du-58_S102_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_041_Du-60	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_041_Du-60_S29_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_041_Du-60_S29_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
STI_LP_042_Du-61	STI	D. setchellii	Stiles Ranch	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_042_Du-61_S39_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/STI/STI_LP_042_Du-61_S39_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_123_Du-263	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_123_Du-263_S112_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_123_Du-263_S112_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_124_Du-264	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_124_Du-264_S121_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_124_Du-264_S121_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_125_Du-265	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_125_Du-265_S132_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_125_Du-265_S132_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_126_Du-266	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_126_Du-266_S141_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_126_Du-266_S141_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_127_Du-267	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_127_Du-267_S152_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_127_Du-267_S152_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_128_Du-268	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_128_Du-268_S162_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_128_Du-268_S162_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_129_Du-269	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_129_Du-269_S173_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_129_Du-269_S173_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_130_Du-271	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_130_Du-271_S184_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_130_Du-271_S184_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TIL_LP_131_Du-272	TIL	D. setchellii	Tilton Ranch Road	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_131_Du-272_S113_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TIL/TIL_LP_131_Du-272_S113_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_115_Du-242	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_115_Du-242_S199_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_115_Du-242_S199_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_116_Du-243	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_116_Du-243_S200_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_116_Du-243_S200_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_117_Du-244	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_117_Du-244_S201_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_117_Du-244_S201_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_118_Du-245	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_118_Du-245_S202_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_118_Du-245_S202_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_119_Du-246	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_119_Du-246_S203_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_119_Du-246_S203_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_120_Du-248	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_120_Du-248_S204_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_120_Du-248_S204_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_121_Du-249	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_121_Du-249_S196_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_121_Du-249_S196_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_122_Du-250	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_122_Du-250_S198_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_122_Du-250_S198_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_140_Du-302	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_140_Du-302_S123_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_140_Du-302_S123_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_141_Du-303	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_141_Du-303_S143_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_141_Du-303_S143_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_142_Du-304	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_142_Du-304_S144_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_142_Du-304_S144_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_143_Du-305	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_143_Du-305_S154_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_143_Du-305_S154_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_144_Du-306	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_144_Du-306_S164_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_144_Du-306_S164_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_145_Du-307	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_145_Du-307_S175_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_145_Du-307_S175_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_146_Du-308	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_146_Du-308_S186_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_146_Du-308_S186_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_147_Du-309	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_147_Du-309_S115_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_147_Du-309_S115_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
TULP_LP_148_Du-310	TULP	D. setchellii	Tulare Hill NW Parks	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_148_Du-310_S124_L005_R1_001.fastq.gz	source_data/raw_reads/genomicsDrive_data_dump/QB3.Berkeley.251217/QB3.Results.260109/TULP/TULP_LP_148_Du-310_S124_L005_R2_001.fastq.gz	1	1	complete	yes	yes	yes	
